wall_time,split,epoch,step,lr,total,pep_coord,mhc_coord,torsion,plddt,pep_plddt,pep_ca_rmsd,mhc_ca_rmsd
1782056748.7460904,train,18,8700,0.00016360936821358356,0.16956478357315063,0.08370381593704224,0.19586914777755737,0.07356065511703491,0.0011335875606164336,0.006002463400363922,,
1782056758.1917949,train,18,8750,0.0001636016370291726,0.3903038203716278,0.26065486669540405,0.3541176915168762,0.08197467029094696,0.0013220582623034716,0.005396273452788591,,
1782056767.769625,train,18,8800,0.00016359390520631173,0.3224064111709595,0.20145557820796967,0.3386859893798828,0.07221760600805283,0.0017053717747330666,0.005970395170152187,,
1782056777.2340443,train,18,8850,0.00016358617274507884,0.290070116519928,0.18052780628204346,0.29951855540275574,0.06902211159467697,0.001515934825874865,0.009479268454015255,,
1782056786.6222517,train,18,8900,0.00016357843964555133,0.27641022205352783,0.18079251050949097,0.25024843215942383,0.06587445735931396,0.001183611573651433,0.0056404834613204,,
1782056796.0734894,train,18,8950,0.00016357070590780702,0.33312708139419556,0.22359313070774078,0.2986955940723419,0.06947841495275497,0.0012084166519343853,0.008350790478289127,,
1782056805.55568,train,18,9000,0.0001635629715319234,0.3924393355846405,0.2531663179397583,0.41071972250938416,0.07283713668584824,0.00174535415135324,0.00997943989932537,,
1782056815.076839,train,18,9050,0.00016355523651797804,0.32470887899398804,0.21254639327526093,0.3195316791534424,0.06421518325805664,0.0017196392873302102,0.007676595821976662,,
1782056824.56696,train,18,9100,0.00016354750086604886,0.282414972782135,0.17345590889453888,0.2866375744342804,0.07427050173282623,0.001644115662202239,0.008674020878970623,,
1782056834.0267441,train,18,9150,0.0001635397645762133,0.4002240300178528,0.273902952671051,0.35974329710006714,0.07248051464557648,0.0014499147655442357,0.008809084072709084,,
1782056843.4847727,train,18,9200,0.0001635320276485491,0.2523140609264374,0.1407173126935959,0.2790408134460449,0.08341851830482483,0.0012729980517178774,0.006602030247449875,,
1782056853.0668252,train,18,9250,0.0001635242900831338,0.3169715702533722,0.21291561424732208,0.27320778369903564,0.07127474993467331,0.001166062313131988,0.0064351921901106834,,
1782056862.5177794,train,18,9300,0.00016351655188004524,0.2869073748588562,0.17955254018306732,0.27024388313293457,0.07926961779594421,0.0015906475018709898,0.00791096780449152,,
1782056871.934604,train,18,9350,0.000163508813039361,0.2025277465581894,0.12886615097522736,0.1674426645040512,0.06336988508701324,0.001159765524789691,0.01022858452051878,,
1782056881.494049,train,18,9400,0.00016350107356115885,0.24584393203258514,0.140253946185112,0.28810882568359375,0.06685510277748108,0.001352290972135961,0.006812268868088722,,
1782056891.0202553,train,18,9450,0.00016349333344551644,0.26799651980400085,0.16949549317359924,0.2604205310344696,0.06653226912021637,0.0012976375874131918,0.006552272010594606,,
1782056900.5081763,train,18,9500,0.0001634855926925115,0.2490379512310028,0.14353711903095245,0.28061968088150024,0.07033701241016388,0.001774161122739315,0.006369206588715315,,
1782056910.074693,train,18,9550,0.00016347785130222168,0.37799301743507385,0.2706475853919983,0.28449997305870056,0.07210928201675415,0.0016577864298596978,0.006958585232496262,,
1782056919.5824375,train,18,9600,0.00016347010927472464,0.18057167530059814,0.10047998279333115,0.1738857626914978,0.07291823625564575,0.001611341256648302,0.005776640493422747,,
1782056929.0678556,train,18,9650,0.00016346236661009833,0.21599000692367554,0.13164237141609192,0.19941681623458862,0.06872055679559708,0.0013315670657902956,0.006841171532869339,,
1782056938.5623703,train,18,9700,0.00016345462330842012,0.21869559586048126,0.1307712197303772,0.21808350086212158,0.06656648218631744,0.0012027464108541608,0.007133086211979389,,
1782056948.0858457,train,18,9750,0.0001634468793697679,0.2619033753871918,0.1694898009300232,0.2370447814464569,0.06605073064565659,0.0012702635722234845,0.0070213316939771175,,
1782056957.7073681,train,18,9800,0.00016343913479421944,0.3288213610649109,0.21905387938022614,0.27550703287124634,0.08136025816202164,0.00210572499781847,0.008674170821905136,,
1782056967.2820697,train,18,9850,0.00016343138958185233,0.2892036437988281,0.17852480709552765,0.31415149569511414,0.06392662972211838,0.0017764084041118622,0.006247584242373705,,
1782056976.6912875,train,18,9900,0.0001634236437327446,0.16699345409870148,0.08525777608156204,0.192631796002388,0.06696134060621262,0.0009704636759124696,0.005390137899667025,,
1782056986.143209,train,18,9950,0.00016341589724697364,0.20727702975273132,0.11431902647018433,0.2160186767578125,0.07756555825471878,0.0017055468633770943,0.004841956775635481,,
1782056995.5699537,train,18,10000,0.00016340815012461768,0.3253243565559387,0.21205469965934753,0.30661383271217346,0.07287148386240005,0.0018045721808448434,0.005335350055247545,,
1782057005.0308094,train,18,10050,0.00016340040236575415,0.24055272340774536,0.14342395961284637,0.23709240555763245,0.07548940926790237,0.001109520671889186,0.006718902382999659,,
1782057014.5633657,train,18,10100,0.00016339265397046095,0.2187248319387436,0.11797568202018738,0.2571038007736206,0.07268962264060974,0.0012838130351155996,0.008017084561288357,,
1782057024.0746973,train,18,10150,0.00016338490493881567,0.36570975184440613,0.2464219629764557,0.345023512840271,0.06574882566928864,0.0015749753220006824,0.005542285740375519,,
1782057033.5985167,train,18,10200,0.0001633771552708963,0.29228466749191284,0.19533002376556396,0.24015823006629944,0.07351868599653244,0.0015576003352180123,0.0057663945481181145,,
1782057043.0651484,train,18,10250,0.00016336940496678066,0.21259108185768127,0.12246664613485336,0.21666580438613892,0.07161438465118408,0.0015079609584063292,0.009792042896151543,,
1782057052.5745602,train,18,10300,0.00016336165402654638,0.29798534512519836,0.1873769313097,0.286266952753067,0.0778089314699173,0.0013722121948376298,0.006869265343993902,,
1782057062.0116427,train,18,10350,0.00016335390245027145,0.2574704587459564,0.15138129889965057,0.2925381064414978,0.06566045433282852,0.0012440572027117014,0.006799884606152773,,
1782057071.558294,train,18,10400,0.00016334615023803353,0.31384074687957764,0.20607255399227142,0.2875584363937378,0.07153056561946869,0.0011331947753205895,0.005165335722267628,,
1782057081.0912929,train,18,10450,0.0001633383973899105,0.4021437466144562,0.2933109700679779,0.29461658000946045,0.07011397182941437,0.0012164440704509616,0.005523350089788437,,
1782057090.6038325,train,18,10500,0.0001633306439059801,0.319353312253952,0.2162620574235916,0.26275092363357544,0.07450680434703827,0.0015011717332527041,0.00854008924216032,,
1782057100.1036205,train,18,10550,0.0001633228897863203,0.1835508644580841,0.10071685910224915,0.19853952527046204,0.06621576845645905,0.0009126044460572302,0.005754061508923769,,
1782057109.671617,train,18,10600,0.00016331513503100887,0.23295122385025024,0.1470254808664322,0.2096390575170517,0.06677979975938797,0.0012607895769178867,0.007507277652621269,,
1782057119.1390078,train,18,10650,0.0001633073796401237,0.3995387554168701,0.26340797543525696,0.40613725781440735,0.06892592459917068,0.0013351970119401813,0.005302769131958485,,
1782057128.6740742,train,18,10700,0.00016329962361374254,0.260057270526886,0.1444246619939804,0.33020684123039246,0.06569601595401764,0.002329127164557576,0.006334151607006788,,
1782057138.1550539,train,18,10750,0.00016329186695194348,0.2176433950662613,0.13270039856433868,0.19763049483299255,0.07081793993711472,0.001264113001525402,0.0065379696898162365,,
1782057147.7067406,train,18,10800,0.00016328410965480404,0.21439388394355774,0.12205766141414642,0.23757091164588928,0.06566785275936127,0.001095589599572122,0.004905575420707464,,
1782057157.1504786,train,18,10850,0.00016327635172240222,0.334795206785202,0.19983544945716858,0.3924823999404907,0.07334144413471222,0.0016843498451635242,0.008317246101796627,,
1782057166.7465823,train,18,10900,0.00016326859315481617,0.2644030749797821,0.1617349535226822,0.2661719024181366,0.07191407680511475,0.0016811838140711188,0.00917856302112341,,
1782057176.2865334,train,18,10950,0.00016326083395212335,0.23420754075050354,0.14004923403263092,0.23236560821533203,0.07189726829528809,0.0011827696580439806,0.006235361564904451,,
1782057185.8216987,train,18,11000,0.00016325307411440196,0.3596198856830597,0.24041855335235596,0.3343745172023773,0.07096295058727264,0.0012621713103726506,0.00854636449366808,,
1782057195.328453,train,18,11050,0.00016324531364172965,0.2558833062648773,0.14120443165302277,0.30299845337867737,0.07755483686923981,0.0015185428783297539,0.008158348500728607,,
1782057204.8858917,train,18,11100,0.00016323755253418447,0.5009669661521912,0.3464927673339844,0.4667012393474579,0.07529977709054947,0.0014898235676810145,0.008059095591306686,,
1782057214.49877,train,18,11150,0.0001632297907918443,0.4091666042804718,0.2908850908279419,0.330373078584671,0.0711376890540123,0.0011940321419388056,0.0068575600162148476,,
1782057224.060648,train,18,11200,0.0001632220284147871,0.19668303430080414,0.10756088048219681,0.22329789400100708,0.06619343161582947,0.002009536838158965,0.009191273711621761,,
1782057233.5153596,train,18,11250,0.0001632142654030908,0.2289179414510727,0.1281009316444397,0.24686655402183533,0.07792462408542633,0.001380613655783236,0.0069574397057294846,,
1782057242.9919486,train,18,11300,0.00016320650175683334,0.2802678346633911,0.17190837860107422,0.2898590862751007,0.07148323208093643,0.001530719455331564,0.006711916998028755,,
1782057252.5461864,train,18,11350,0.00016319873747609246,0.35742396116256714,0.22583535313606262,0.3800051808357239,0.07286208122968674,0.001562564866617322,0.010340705513954163,,
1782057262.0712337,train,18,11400,0.00016319097256094623,0.19541367888450623,0.10587754100561142,0.21308915317058563,0.07223091274499893,0.0014840527437627316,0.00657432246953249,,
1782057271.6238165,train,18,11450,0.00016318320701147265,0.2506050765514374,0.15744952857494354,0.22264699637889862,0.0747576579451561,0.001149744144640863,0.006364676170051098,,
1782057281.1219597,train,18,11500,0.00016317544082774952,0.22361820936203003,0.14276885986328125,0.16092154383659363,0.08103568106889725,0.0010112137533724308,0.0057175662368535995,,
1782057290.6355472,train,18,11550,0.0001631676740098549,0.34243470430374146,0.23752780258655548,0.2757844030857086,0.07168199121952057,0.0011979095870628953,0.004462345503270626,,
1782057300.1593769,train,18,11600,0.0001631599065578668,0.28386497497558594,0.17414917051792145,0.28802281618118286,0.07518155127763748,0.0011931650806218386,0.005897157825529575,,
1782057309.560889,train,18,11650,0.00016315213847186325,0.17892305552959442,0.10211244225502014,0.1739044338464737,0.0664614737033844,0.0010376907885074615,0.007484647445380688,,
1782057319.040357,train,18,11700,0.00016314436975192206,0.3838229775428772,0.24604545533657074,0.3949161171913147,0.07780325412750244,0.0014685775386169553,0.009087917394936085,,
1782057328.5798266,train,18,11750,0.00016313660039812128,0.2318650782108307,0.13865108788013458,0.24076569080352783,0.0657985657453537,0.001232942333444953,0.007076801732182503,,
1782057338.129942,train,18,11800,0.00016312883041053888,0.24508675932884216,0.14490416646003723,0.25866833329200745,0.07077743113040924,0.0012681334046646953,0.006970141548663378,,
1782057347.5424707,train,18,11850,0.00016312105978925285,0.274309366941452,0.1650584489107132,0.303073525428772,0.06659805029630661,0.00183508126065135,0.005164242349565029,,
1782057357.1192229,train,18,11900,0.00016311328853434122,0.1868792027235031,0.09230735152959824,0.24381248652935028,0.0670025423169136,0.0011746753007173538,0.007992592640221119,,
1782057366.618307,train,18,11950,0.000163105516645882,0.21559862792491913,0.12428747862577438,0.22901755571365356,0.06790433824062347,0.001045841141603887,0.0061485948972404,,
1782057376.0780575,train,18,12000,0.00016309774412395325,0.20020455121994019,0.11333337426185608,0.2141510546207428,0.06641074270009995,0.0012803958961740136,0.0052983746863901615,,
1782057385.5680265,train,18,12050,0.00016308997096863302,0.22599171102046967,0.11533479392528534,0.3146835267543793,0.0635865107178688,0.00192786764819175,0.005154692102223635,,
1782057395.0581038,train,18,12100,0.0001630821971799993,0.19421936571598053,0.11273598670959473,0.1820487231016159,0.07174508273601532,0.0009865862084552646,0.0070714992471039295,,
1782057404.516372,train,18,12150,0.00016307442275812986,0.2867076098918915,0.1698736846446991,0.32555338740348816,0.0705203115940094,0.0018540371675044298,0.006670292932540178,,
1782057414.0393424,train,18,12200,0.00016306664770310313,0.3565974235534668,0.23165637254714966,0.35971832275390625,0.06957642734050751,0.0022325662430375814,0.00819349754601717,,
1782057423.6023912,train,18,12250,0.00016305887201499688,0.22806262969970703,0.11707881838083267,0.30157706141471863,0.07079069316387177,0.001941918977536261,0.0066786822862923145,,
1782057433.1360514,train,18,12300,0.0001630510956938895,0.16053062677383423,0.08102530986070633,0.18325527012348175,0.0671084001660347,0.0013730248901993036,0.008996270596981049,,
1782057442.5982394,train,18,12350,0.00016304331873985865,0.1633470505475998,0.07307770848274231,0.2194696068763733,0.0705827996134758,0.0011053466005250812,0.005410777870565653,,
1782057452.053969,train,18,12400,0.0001630355411529826,0.19676493108272552,0.1161983534693718,0.19109609723091125,0.06540623307228088,0.0008944387664087117,0.0063714985735714436,,
1782057461.489769,train,18,12450,0.00016302776293333947,0.2726329565048218,0.17395523190498352,0.24413157999515533,0.07495580613613129,0.0016693643992766738,0.0056295208632946014,,
1782057470.919217,train,18,12500,0.00016301998408100725,0.2667860984802246,0.17007511854171753,0.2325746864080429,0.07685386389493942,0.0014038188382983208,0.005750776268541813,,
1782057480.3356311,train,18,12550,0.00016301220459606408,0.297452449798584,0.1911287009716034,0.2777714729309082,0.07345248758792877,0.0015465861652046442,0.007620345335453749,,
1782057489.8583589,train,18,12600,0.0001630044244785879,0.17728295922279358,0.10492860525846481,0.15321779251098633,0.06786853075027466,0.0011563420994207263,0.006316228769719601,,
1782057499.3413663,train,18,12650,0.0001629966437286571,0.20868565142154694,0.10545041412115097,0.2845675051212311,0.06390999257564545,0.0013835520949214697,0.0063956305384635925,,
1782057508.8353317,train,18,12700,0.00016298886234634958,0.30963531136512756,0.18447154760360718,0.36012569069862366,0.06987703591585159,0.0019384768093004823,0.006945890840142965,,
1782057518.262497,train,18,12750,0.00016298108033174349,0.39770442247390747,0.2889605164527893,0.30291464924812317,0.06580932438373566,0.0011059654643759131,0.009032216854393482,,
1782057527.7943654,train,18,12800,0.00016297329768491693,0.2641600966453552,0.16435237228870392,0.25300803780555725,0.07284659147262573,0.0013240708503872156,0.006993231829255819,,
1782057537.2282724,train,18,12850,0.00016296551440594806,0.2701410949230194,0.15831327438354492,0.2958902418613434,0.07537943124771118,0.0016556247137486935,0.0090654781088233,,
1782057546.7595541,train,18,12900,0.00016295773049491486,0.21585744619369507,0.11722727119922638,0.25879931449890137,0.06759223341941833,0.0013422954361885786,0.007381093222647905,,
1782057556.2621267,train,18,12950,0.0001629499459518957,0.31915634870529175,0.2104908674955368,0.2927725613117218,0.07051943987607956,0.0021260513458400965,0.009410491213202477,,
1782057565.9808307,train,18,13000,0.00016294216077696855,0.17421051859855652,0.09616418927907944,0.1722133606672287,0.06970799714326859,0.0013899736804887652,0.007243254221975803,,
1782057575.4917967,train,18,13050,0.00016293437497021183,0.21009080111980438,0.11872199922800064,0.23278917372226715,0.06615210324525833,0.0009545774082653224,0.004684131592512131,,
1782057701.9437726,val,18,,,0.310432663872533,0.19176859570766136,0.325163447735975,0.07445500332196517,0.0014570546347848312,0.007116725065041139,,
1782057712.3491907,train,19,50,0.00016292425247697105,0.2571151554584503,0.15709327161312103,0.2656654417514801,0.06702367961406708,0.0009365680743940175,0.007736898493021727,,
1782057721.8319585,train,19,100,0.00016291646521730252,0.27525803446769714,0.16793660819530487,0.2863163352012634,0.07112143188714981,0.001816128147765994,0.0069715785793960094,,
1782057731.311151,train,19,150,0.00016290867732606204,0.2344999462366104,0.14223617315292358,0.23524005711078644,0.06669403612613678,0.0010674265213310719,0.005042640957981348,,
1782057740.753373,train,19,200,0.00016290088880332792,0.21555863320827484,0.13303978741168976,0.20148594677448273,0.06411585211753845,0.0008943157154135406,0.006357601843774319,,
1782057750.1322906,train,19,250,0.0001628930996491784,0.22281596064567566,0.130079984664917,0.24019774794578552,0.0651521235704422,0.0011047731386497617,0.005757369101047516,,
1782057759.5993223,train,19,300,0.00016288530986369152,0.2026168256998062,0.10768140852451324,0.23510980606079102,0.07209362834692001,0.00111151032615453,0.006306860130280256,,
1782057768.9955218,train,19,350,0.00016287751944694552,0.22936280071735382,0.12912361323833466,0.2549406886100769,0.07274021953344345,0.0013389933155849576,0.006424607243388891,,
1782057778.4435093,train,19,400,0.0001628697283990186,0.18115170300006866,0.1034170389175415,0.16830085217952728,0.07103601098060608,0.001414451515302062,0.008601686917245388,,
1782057787.8772762,train,19,450,0.00016286193671998905,0.23324473202228546,0.14519797265529633,0.21808883547782898,0.06668173521757126,0.0018368264427408576,0.00866832584142685,,
1782057797.3232715,train,19,500,0.00016285414440993506,0.1551939696073532,0.0729953721165657,0.19340674579143524,0.06750351190567017,0.0009515195270068944,0.0071419100277125835,,
1782057806.8184052,train,19,550,0.00016284635146893487,0.26528823375701904,0.15102392435073853,0.31415075063705444,0.0711561068892479,0.0014856477500870824,0.00723419850692153,,
1782057816.2354257,train,19,600,0.0001628385578970668,0.21203860640525818,0.11901520192623138,0.24286633729934692,0.06437943130731583,0.0011710651451721787,0.008650874719023705,,
1782057825.7301955,train,19,650,0.00016283076369440883,0.3650563061237335,0.24726931750774384,0.32517656683921814,0.07273142039775848,0.0012714496115222573,0.008323019370436668,,
1782057835.2618194,train,19,700,0.00016282296886103932,0.3095870614051819,0.20000383257865906,0.2985903024673462,0.06962165236473083,0.0012481868034228683,0.007982279174029827,,
1782057844.7340512,train,19,750,0.00016281517339703666,0.2020050585269928,0.114768847823143,0.21134403347969055,0.06852994114160538,0.0013522360241040587,0.0071304780431091785,,
1782057854.2452133,train,19,800,0.00016280737730247879,0.3244577944278717,0.19342635571956635,0.3727494776248932,0.07509155571460724,0.0029829218983650208,0.01011918019503355,,
1782057863.7464662,train,19,850,0.00016279958057744418,0.20470339059829712,0.11421297490596771,0.2331208884716034,0.06417439877986908,0.0012299302034080029,0.00893948134034872,,
1782057873.2335474,train,19,900,0.000162791783222011,0.2741200029850006,0.1810632050037384,0.24524034559726715,0.06328590214252472,0.0010376344434916973,0.006076321937143803,,
1782057882.7724428,train,19,950,0.00016278398523625757,0.3040998876094818,0.19648706912994385,0.3002074658870697,0.06489631533622742,0.0011281464248895645,0.007433797232806683,,
1782057892.241101,train,19,1000,0.00016277618662026235,0.23583468794822693,0.11577516794204712,0.31539392471313477,0.08208654075860977,0.0016777821583673358,0.011124154552817345,,
1782057901.6628945,train,19,1050,0.0001627683873741034,0.22421449422836304,0.1350424885749817,0.21510855853557587,0.07056077569723129,0.001144746202044189,0.007752287667244673,,
1782057911.0908623,train,19,1100,0.00016276058749785914,0.2713143229484558,0.1742178201675415,0.24181868135929108,0.07298529893159866,0.0014919687528163195,0.007615948095917702,,
1782057920.5941982,train,19,1150,0.0001627527869916076,0.2501513659954071,0.1577380895614624,0.2395905703306198,0.06467550247907639,0.001778605510480702,0.008265883661806583,,
1782057930.1400647,train,19,1200,0.00016274498585542742,0.2195584625005722,0.13067997992038727,0.22349165380001068,0.0657823383808136,0.0011439307127147913,0.007668665144592524,,
1782057939.6233947,train,19,1250,0.00016273718408939684,0.2389666587114334,0.13177022337913513,0.2778865098953247,0.07512864470481873,0.0016048458637669683,0.007395798806101084,,
1782057949.0705647,train,19,1300,0.00016272938169359404,0.18952934443950653,0.09054428339004517,0.25214970111846924,0.0716363936662674,0.0012943963520228863,0.0083739273250103,,
1782057958.630549,train,19,1350,0.00016272157866809736,0.3103744685649872,0.2125229686498642,0.2562788128852844,0.06730447709560394,0.0012953896075487137,0.006275768857449293,,
1782057968.1490436,train,19,1400,0.00016271377501298512,0.2795596420764923,0.18674685060977936,0.22270356118679047,0.07398499548435211,0.0014440439408645034,0.008324142545461655,,
1782057977.5593657,train,19,1450,0.00016270597072833582,0.2933388352394104,0.1858900487422943,0.29243969917297363,0.06841261684894562,0.0013256669044494629,0.00840760674327612,,
1782057987.0349321,train,19,1500,0.00016269816581422758,0.2867596745491028,0.19135427474975586,0.24740341305732727,0.06685929000377655,0.0012489957734942436,0.006691934075206518,,
1782057996.5560393,train,19,1550,0.00016269036027073878,0.23775379359722137,0.13949774205684662,0.27085065841674805,0.06088167801499367,0.001025470206514001,0.006379296537488699,,
1782058006.0431867,train,19,1600,0.00016268255409794804,0.20720398426055908,0.11793619394302368,0.20479904115200043,0.07585447281599045,0.001407829113304615,0.00631874892860651,,
1782058015.5237892,train,19,1650,0.0001626747472959335,0.34161287546157837,0.24067997932434082,0.2671373784542084,0.0680282786488533,0.0013439685571938753,0.007290007546544075,,
1782058025.0233774,train,19,1700,0.00016266693986477344,0.28404709696769714,0.1911536455154419,0.2291179597377777,0.0709746703505516,0.0012661756481975317,0.007266149390488863,,
1782058034.5963461,train,19,1750,0.00016265913180454642,0.435298353433609,0.2977551817893982,0.4030825197696686,0.07326970249414444,0.0013770121149718761,0.0077349296770989895,,
1782058044.095016,train,19,1800,0.00016265132311533075,0.3039506673812866,0.20105281472206116,0.2812698185443878,0.06491870433092117,0.0012105399509891868,0.0069012269377708435,,
1782058053.549059,train,19,1850,0.00016264351379720492,0.24627888202667236,0.1521672010421753,0.24059654772281647,0.06764182448387146,0.001416362589225173,0.008377045392990112,,
1782058063.0224578,train,19,1900,0.00016263570385024708,0.19459708034992218,0.10646172612905502,0.211959570646286,0.07008405029773712,0.0010343214962631464,0.00775086460635066,,
1782058072.4380877,train,19,1950,0.00016262789327453576,0.22533287107944489,0.13659372925758362,0.22296243906021118,0.06573446094989777,0.0013129799626767635,0.005621618125587702,,
1782058081.939759,train,19,2000,0.0001626200820701495,0.42155522108078003,0.28055524826049805,0.41387632489204407,0.07471205294132233,0.0017487059812992811,0.008134571835398674,,
1782058091.5086675,train,19,2050,0.00016261227023716654,0.3236529231071472,0.22363074123859406,0.2552609443664551,0.07215476036071777,0.0012959482846781611,0.00704976636916399,,
1782058101.007118,train,19,2100,0.00016260445777566525,0.25789716839790344,0.15449555218219757,0.27234339714050293,0.070315420627594,0.0015805383445695043,0.007094682194292545,,
1782058110.4997566,train,19,2150,0.00016259664468572433,0.25242096185684204,0.15639325976371765,0.251411110162735,0.06602953374385834,0.0016016608569771051,0.008347505703568459,,
1782058120.020512,train,19,2200,0.00016258883096742193,0.16755402088165283,0.0880468487739563,0.18723978102207184,0.06516056507825851,0.0011694314889609814,0.007532052230089903,,
1782058129.5221217,train,19,2250,0.00016258101662083654,0.43662789463996887,0.32503417134284973,0.30206650495529175,0.07184786349534988,0.0015319600934162736,0.007992275059223175,,
1782058139.0946338,train,19,2300,0.00016257320164604668,0.3245050311088562,0.22125335037708282,0.2927006185054779,0.059951432049274445,0.0010081259533762932,0.00669481698423624,,
1782058148.6749165,train,19,2350,0.00016256538604313082,0.306268572807312,0.17733405530452728,0.37693336606025696,0.06910350173711777,0.0014942132402211428,0.006247337441891432,,
1782058158.0275583,train,19,2400,0.00016255756981216742,0.19141151010990143,0.09369698911905289,0.24650394916534424,0.07186447083950043,0.0015629297122359276,0.010961850173771381,,
1782058167.45044,train,19,2450,0.00016254975295323468,0.2090694010257721,0.11889086663722992,0.20774734020233154,0.07626161724328995,0.0011090099578723311,0.007169377990067005,,
1782058176.967215,train,19,2500,0.00016254193546641135,0.23422998189926147,0.13449814915657043,0.2635914981365204,0.06742639094591141,0.001207545748911798,0.005077846348285675,,
1782058186.5254097,train,19,2550,0.00016253411735177588,0.27175793051719666,0.16791082918643951,0.27573078870773315,0.06960296630859375,0.0011291069677099586,0.0061506303027272224,,
1782058196.0142655,train,19,2600,0.00016252629860940665,0.2798627018928528,0.16524763405323029,0.3058091104030609,0.07604838162660599,0.0013859992614015937,0.0065841395407915115,,
1782058205.542273,train,19,2650,0.0001625184792393821,0.1974528729915619,0.11113942414522171,0.20362234115600586,0.07050702720880508,0.0015436150133609772,0.009185156784951687,,
1782058214.9899364,train,19,2700,0.00016251065924178086,0.3847990334033966,0.27237409353256226,0.29288947582244873,0.07812829315662384,0.0013844410423189402,0.008496658876538277,,
1782058224.4371896,train,19,2750,0.00016250283861668144,0.2841023802757263,0.16877852380275726,0.31234386563301086,0.07422874122858047,0.0012349440949037671,0.006240657530725002,,
1782058233.9606636,train,19,2800,0.0001624950173641623,0.3122444450855255,0.19392147660255432,0.3302319049835205,0.07113459706306458,0.0019769167993217707,0.007465988863259554,,
1782058243.4832125,train,19,2850,0.00016248719548430187,0.2935894727706909,0.18375585973262787,0.2943771481513977,0.07227455824613571,0.0010204201098531485,0.006928398739546537,,
1782058253.0073552,train,19,2900,0.00016247937297717872,0.2375117838382721,0.140760600566864,0.24272534251213074,0.07187994569540024,0.0012986345682293177,0.0069248559884727,,
1782058262.5237534,train,19,2950,0.00016247154984287137,0.28405481576919556,0.18623565137386322,0.2455599009990692,0.07263988256454468,0.0010926300892606378,0.006685713306069374,,
1782058272.0295746,train,19,3000,0.00016246372608145836,0.18556058406829834,0.09854787588119507,0.1935824304819107,0.07692068070173264,0.0015676496550440788,0.006233956664800644,,
1782058281.5590625,train,19,3050,0.0001624559016930183,0.28989019989967346,0.1856776773929596,0.28133565187454224,0.06749243289232254,0.0013236862141638994,0.0046288319863379,,
1782058291.074208,train,19,3100,0.00016244807667762965,0.26722589135169983,0.16223818063735962,0.2777438759803772,0.07085426151752472,0.001246152212843299,0.007622134871780872,,
1782058300.632353,train,19,3150,0.00016244025103537087,0.20282205939292908,0.10764622688293457,0.2528088688850403,0.06369012594223022,0.0012855398235842586,0.007815736345946789,,
1782058310.1414943,train,19,3200,0.00016243242476632073,0.3233400583267212,0.18517740070819855,0.41546007990837097,0.06833355873823166,0.0013085798127576709,0.01060237642377615,,
1782058319.6194856,train,19,3250,0.00016242459787055776,0.21745191514492035,0.12556375563144684,0.21654053032398224,0.0752013698220253,0.0015234906459227204,0.007438677828758955,,
1782058329.135345,train,19,3300,0.00016241677034816045,0.4328470230102539,0.31087324023246765,0.3541337549686432,0.06658497452735901,0.0014789323322474957,0.007840066216886044,,
1782058338.62309,train,19,3350,0.00016240894219920728,0.28272247314453125,0.1798904687166214,0.2801080346107483,0.06540471315383911,0.0010265115415677428,0.006401278078556061,,
1782058348.1062229,train,19,3400,0.000162401113423777,0.29296985268592834,0.19760364294052124,0.2521064877510071,0.06442167609930038,0.001287879073061049,0.007251122500747442,,
1782058357.6627464,train,19,3450,0.00016239328402194812,0.21476101875305176,0.12446031719446182,0.22972936928272247,0.06550250947475433,0.0011708749225363135,0.007662768941372633,,
1782058367.2073565,train,19,3500,0.00016238545399379918,0.3191685676574707,0.21432863175868988,0.27977851033210754,0.06956959515810013,0.0011050441535189748,0.0052624354138970375,,
1782058376.6400151,train,19,3550,0.0001623776233394088,0.31791117787361145,0.2135012298822403,0.27986639738082886,0.06863606721162796,0.0012530789244920015,0.007418529596179724,,
1782058386.0762465,train,19,3600,0.00016236979205885567,0.18492411077022552,0.09427917003631592,0.22074200212955475,0.0705517902970314,0.0018355215433984995,0.006225350312888622,,
1782058395.4675658,train,19,3650,0.00016236196015221842,0.19741173088550568,0.11721809208393097,0.18298077583312988,0.06867510825395584,0.0011089257895946503,0.006137360353022814,,
1782058405.0025356,train,19,3700,0.00016235412761957544,0.3033086359500885,0.1905399113893509,0.3057025969028473,0.07239449769258499,0.0014583184383809566,0.01138063333928585,,
1782058414.494844,train,19,3750,0.00016234629446100572,0.18402554094791412,0.10083571076393127,0.20210382342338562,0.06513021886348724,0.0009874365059658885,0.006985155399888754,,
1782058424.0051734,train,19,3800,0.0001623384606765876,0.2372743934392929,0.13051967322826385,0.27569112181663513,0.07523190230131149,0.0021598960738629103,0.007447061128914356,,
1782058433.507524,train,19,3850,0.0001623306262663998,0.25644534826278687,0.16724377870559692,0.23558145761489868,0.06041104719042778,0.0010067509720101953,0.006601814646273851,,
1782058442.9635184,train,19,3900,0.00016232279123052092,0.34238412976264954,0.22115477919578552,0.33146151900291443,0.07639002054929733,0.0016893688589334488,0.009428465738892555,,
1782058452.419573,train,19,3950,0.00016231495556902968,0.37141814827919006,0.252827525138855,0.3435927927494049,0.06511782109737396,0.0013352046953514218,0.008487338200211525,,
1782058461.9752338,train,19,4000,0.00016230711928200492,0.25476402044296265,0.15660260617733002,0.25124114751815796,0.07048023492097855,0.0011102438438683748,0.008078417740762234,,
